pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: 0.10,drive: 203,input: 0.00
pitch: 0.10,drive: 210,input: 0.00
pitch: -0.08,drive: 218,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
pitch: -0.08,drive: 211,input: 0.00
